"Input invariants"	"Petal permutation"	"Actual invariants"
"{ 27.,  16.,   6., 475.}"	"{-3.6108, -3.3529, -3.8867, -4.5063, -5.3259, -5.1026, -5.2885, -4.6375, -3.3381, -4.6730, -4.1105, -4.7761, -5.0777, -4.6015, -5.0594, -6.6560, -2.5638, -3.8331, -5.3440, -1.5881, -2.9742, -2.5155, -3.8176, -2.3182, -2.5013}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{22., 10.,  2., 31.}"	"{-0.2511, -0.2448, -0.2773, -0.3151, -0.3646, -0.3660, -0.3835, -0.3356, -0.2356, -0.3219, -0.2932, -0.3499, -0.3733, -0.3317, -0.3623, -0.4740, -0.1849, -0.2649, -0.3854, -0.1080, -0.2105, -0.1787, -0.2766, -0.1697, -0.1775}"	"{14, 10, -2, 303, {{-8, -1}, {-7, 4}, {-6, -9}, {-5, 17}, {-4, -26}, {-3, 35}, {-2, -42}, {-1, 43}, {0, -40}, {1, 34}, {2, -24}, {3, 16}, {4, -8}, {5, 3}, {6, -1}}, {{-5, 1}, {-4, -7}, {-3, 21}, {-2, -39}, {-1, 54}, {0, -59}, {1, 54}, {2, -39}, {3, 21}, {4, -7}, {5, 1}}}"
"{ 16.,   8.,  -4., 125.}"	"{-0.9637, -0.8962, -1.0400, -1.2048, -1.4185, -1.3646, -1.4169, -1.2431, -0.8919, -1.2466, -1.0999, -1.2810, -1.3604, -1.2314, -1.3508, -1.7782, -0.6864, -1.0229, -1.4294, -0.4233, -0.7931, -0.6721, -1.0210, -0.6211, -0.6684}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{13., 10., -2.,  7.}"	"{-0.1050, -0.1097, -0.1164, -0.1266, -0.1454, -0.1567, -0.1703, -0.1466, -0.1018, -0.1329, -0.1243, -0.1580, -0.1645, -0.1445, -0.1571, -0.2016, -0.0819, -0.1038, -0.1656, -0.0429, -0.0919, -0.0775, -0.1242, -0.0752, -0.0786}"	"{12, 10, -2, 91, {{-5, 1}, {-4, -2}, {-3, 4}, {-2, -6}, {-1, 9}, {0, -12}, {1, 13}, {2, -13}, {3, 12}, {4, -9}, {5, 6}, {6, -3}, {7, 1}}, {{-5, 1}, {-4, -5}, {-3, 10}, {-2, -13}, {-1, 12}, {0, -9}, {1, 12}, {2, -13}, {3, 10}, {4, -5}, {5, 1}}}"
"{ 8.,  2.,  0., 21.}"	"{-0.1566, -0.1461, -0.1704, -0.1950, -0.2282, -0.2231, -0.2337, -0.2040, -0.1454, -0.2017, -0.1794, -0.2117, -0.2251, -0.2019, -0.2212, -0.2896, -0.1135, -0.1660, -0.2328, -0.0678, -0.1298, -0.1088, -0.1668, -0.1020, -0.1073}"	"{17, 12, 0, 37, {{-7, -1}, {-6, 4}, {-5, -9}, {-4, 17}, {-3, -27}, {-2, 36}, {-1, -38}, {0, 32}, {1, -18}, {3, 17}, {4, -29}, {5, 33}, {6, -29}, {7, 21}, {8, -11}, {9, 4}, {10, -1}}, {{-6, 1}, {-5, -4}, {-4, 4}, {-3, 1}, {-2, -1}, {-1, -6}, {0, 11}, {1, -6}, {2, -1}, {3, 1}, {4, 4}, {5, -4}, {6, 1}}}"
"{ 21.,  10.,   2., 415.}"	"{-3.1563, -2.9291, -3.3964, -3.9391, -4.6563, -4.4594, -4.6214, -4.0525, -2.9178, -4.0863, -3.5914, -4.1739, -4.4358, -4.0213, -4.4202, -5.8167, -2.2413, -3.3503, -4.6700, -1.3886, -2.5994, -2.1987, -3.3365, -2.0253, -2.1867}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{ 2.4000e+01,  1.8000e+01, -2.0000e+00,  4.2979e+04}"	"{-327.1199, -303.1658, -351.5675, -408.1142, -483.0760, -461.6719, -478.0344, -419.2802, -302.2709, -423.8222, -371.6996, -431.6724, -458.4855, -416.1757, -457.6569, -602.3338, -231.9755, -347.2545, -483.3492, -144.1580, -269.3955, -227.7030, -345.3735, -209.3933, -226.7147}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{  19.,   14.,   -6., 1147.}"	"{ -8.7511,  -8.1144,  -9.4086, -10.9209, -12.9183, -12.3553, -12.7977, -11.2249,  -8.0876, -11.3360,  -9.9497, -11.5580, -12.2758, -11.1395, -12.2454, -16.1191,  -6.2088,  -9.2885, -12.9375,  -3.8551,  -7.2052,  -6.0936,  -9.2442,  -5.6069,  -6.0660}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{  19.,   14.,    0., 2433.}"	"{-18.5266, -17.1739, -19.9146, -23.1152, -27.3544, -26.1514, -27.0820, -23.7527, -17.1200, -24.0002, -21.0568, -24.4563, -25.9772, -23.5755, -25.9236, -34.1184, -13.1405, -19.6664, -27.3804,  -8.1629, -15.2567, -12.8973, -19.5639, -11.8638, -12.8394}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{19., 10.,  0., 41.}"	"{-0.3219, -0.3051, -0.3518, -0.4037, -0.4698, -0.4614, -0.4825, -0.4234, -0.2997, -0.4140, -0.3727, -0.4377, -0.4661, -0.4177, -0.4572, -0.5999, -0.2326, -0.3416, -0.4846, -0.1398, -0.2669, -0.2260, -0.3459, -0.2123, -0.2245}"	"{16, 10, -2, 835, {{-8, -1}, {-7, 5}, {-6, -14}, {-5, 29}, {-4, -49}, {-3, 72}, {-2, -93}, {-1, 108}, {0, -113}, {1, 106}, {2, -89}, {3, 68}, {4, -45}, {5, 26}, {6, -12}, {7, 4}, {8, -1}}, {{-5, 3}, {-4, -20}, {-3, 59}, {-2, -108}, {-1, 147}, {0, -161}, {1, 147}, {2, -108}, {3, 59}, {4, -20}, {5, 3}}}"
"{ 18.,  12.,   2., 163.}"	"{-1.2427, -1.1562, -1.3395, -1.5517, -1.8306, -1.7588, -1.8249, -1.5999, -1.1492, -1.6071, -1.4174, -1.6485, -1.7533, -1.5865, -1.7432, -2.2933, -0.8841, -1.3190, -1.8422, -0.5459, -1.0239, -0.8663, -1.3158, -0.8003, -0.8604}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{15., 12., -8., 65.}"	"{-0.5189, -0.4844, -0.5619, -0.6505, -0.7607, -0.7366, -0.7672, -0.6746, -0.4802, -0.6699, -0.5957, -0.6949, -0.7365, -0.6658, -0.7279, -0.9596, -0.3708, -0.5500, -0.7725, -0.2274, -0.4264, -0.3618, -0.5512, -0.3370, -0.3608}"	"{15, 8, 0, 257, {{-7, -1}, {-6, 4}, {-5, -10}, {-4, 20}, {-3, -30}, {-2, 39}, {-1, -44}, {0, 42}, {1, -35}, {2, 24}, {3, -12}, {4, 4}, {5, 2}, {6, -3}, {7, 2}, {8, -1}}, {{-4, 1}, {-3, -9}, {-2, 30}, {-1, -55}, {0, 67}, {1, -55}, {2, 30}, {3, -9}, {4, 1}}}"
"{ 16.,  10.,  -4., 665.}"	"{-5.0678, -4.6998, -5.4503, -6.3251, -7.4797, -7.1565, -7.4143, -6.5029, -4.6841, -6.5643, -5.7633, -6.6962, -7.1126, -6.4528, -7.0926, -9.3359, -3.5970, -5.3792, -7.4940, -2.2320, -4.1726, -3.5293, -5.3547, -3.2483, -3.5128}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{ 21.,  16.,   0., 717.}"	"{ -5.4682,  -5.0727,  -5.8811,  -6.8242,  -8.0695,  -7.7225,  -8.0006,  -7.0170,  -5.0540,  -7.0809,  -6.2199,  -7.2259,  -7.6767,  -6.9631,  -7.6549, -10.0745,  -3.8805,  -5.8040,  -8.0869,  -2.4076,  -4.5025,  -3.8081,  -5.7778,  -3.5059,  -3.7895}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{  21.,   14.,  -12., 1745.}"	"{-13.3077, -12.3375, -14.3068, -16.6084, -19.6469, -18.7874, -19.4580, -17.0678, -12.2988, -17.2404, -15.1284, -17.5734, -18.6627, -16.9376, -18.6186, -24.5094,  -9.4407, -14.1255, -19.6722,  -5.8634, -10.9564,  -9.2664, -14.0564,  -8.5243,  -9.2257}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{ 22.,  14.,  -8., 317.}"	"{-2.4357, -2.2625, -2.6227, -3.0441, -3.5918, -3.4445, -3.5710, -3.1328, -2.2525, -3.1540, -2.7751, -3.2268, -3.4264, -3.1061, -3.4094, -4.4912, -1.7309, -2.5850, -3.6086, -1.0720, -2.0040, -1.6987, -2.5779, -1.5654, -1.6902}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{14.,  4.,  0.,  5.}"	"{-0.0818, -0.0873, -0.0914, -0.0975, -0.1122, -0.1233, -0.1361, -0.1161, -0.0807, -0.1037, -0.0972, -0.1248, -0.1313, -0.1132, -0.1247, -0.1582, -0.0652, -0.0799, -0.1305, -0.0330, -0.0741, -0.0622, -0.0990, -0.0582, -0.0628}"	"{18, 14, 2, 1287, {{-7, 1}, {-6, -7}, {-5, 24}, {-4, -57}, {-3, 105}, {-2, -159}, {-1, 205}, {0, -226}, {1, 219}, {2, -181}, {3, 122}, {4, -61}, {5, 10}, {6, 20}, {7, -28}, {8, 23}, {9, -13}, {10, 5}, {11, -1}}, {{-7, 1}, {-6, -9}, {-5, 36}, {-4, -84}, {-3, 131}, {-2, -154}, {-1, 154}, {0, -149}, {1, 154}, {2, -154}, {3, 131}, {4, -84}, {5, 36}, {6, -9}, {7, 1}}}"
"{ 20.,  18.,   6., 459.}"	"{-3.5027, -3.2516, -3.7678, -4.3695, -5.1672, -4.9476, -5.1275, -4.4960, -3.2367, -4.5335, -3.9861, -4.6301, -4.9219, -4.4619, -4.9069, -6.4560, -2.4862, -3.7173, -5.1815, -1.5411, -2.8852, -2.4389, -3.7017, -2.2475, -2.4257}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{16., 16.,  6., 91.}"	"{-0.7016, -0.6552, -0.7573, -0.8749, -1.0311, -0.9940, -1.0338, -0.9059, -0.6482, -0.9047, -0.8033, -0.9333, -0.9948, -0.8977, -0.9879, -1.2974, -0.4996, -0.7444, -1.0416, -0.3073, -0.5789, -0.4885, -0.7437, -0.4538, -0.4844}"	"{17, 10, -2, 15, {{-9, -1}, {-8, 4}, {-7, -10}, {-6, 19}, {-5, -29}, {-4, 37}, {-3, -38}, {-2, 30}, {-1, -15}, {0, -5}, {1, 25}, {2, -37}, {3, 42}, {4, -37}, {5, 27}, {6, -16}, {7, 7}, {8, -2}}, {{-5, 1}, {-4, -6}, {-3, 13}, {-2, -8}, {-1, -10}, {0, 21}, {1, -10}, {2, -8}, {3, 13}, {4, -6}, {5, 1}}}"
"{2.4000e+01, 1.6000e+01, 6.0000e+00, 6.0350e+03}"	"{-45.9281, -42.5696, -49.3652, -57.3004, -67.8194, -64.8243, -67.1254, -58.8741, -42.4403, -59.5008, -52.1928, -60.6157, -64.3851, -58.4373, -64.2622, -84.5739, -32.5721, -48.7552, -67.8691, -20.2375, -37.8240, -31.9712, -48.4944, -29.4043, -31.8296}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{11.,  8.,  2.,  3.}"	"{-0.0807, -0.0878, -0.0902, -0.0958, -0.1104, -0.1216, -0.1365, -0.1167, -0.0805, -0.1036, -0.0977, -0.1251, -0.1297, -0.1133, -0.1241, -0.1571, -0.0651, -0.0780, -0.1300, -0.0325, -0.0749, -0.0623, -0.0978, -0.0583, -0.0638}"	"{13, 10, 0, 153, {{-5, -1}, {-4, 4}, {-3, -8}, {-2, 13}, {-1, -18}, {0, 22}, {1, -22}, {2, 21}, {3, -17}, {4, 12}, {5, -8}, {6, 4}, {7, -2}, {8, 1}}, {{-5, -1}, {-4, 4}, {-3, -10}, {-2, 19}, {-1, -27}, {0, 31}, {1, -27}, {2, 19}, {3, -10}, {4, 4}, {5, -1}}}"
"{0., 0., 0., 1.}"	"{-0.0124, -0.0120, -0.0131, -0.0143, -0.0170, -0.0181, -0.0214, -0.0173, -0.0125, -0.0169, -0.0143, -0.0192, -0.0199, -0.0170, -0.0193, -0.0229, -0.0112, -0.0129, -0.0180, -0.0057, -0.0124, -0.0084, -0.0136, -0.0082, -0.0079}"	"{17, 14, 0, 2045, {{-5, -1}, {-4, 5}, {-3, -14}, {-2, 34}, {-1, -68}, {0, 117}, {1, -176}, {2, 232}, {3, -271}, {4, 284}, {5, -266}, {6, 223}, {7, -164}, {8, 104}, {9, -55}, {10, 23}, {11, -7}, {12, 1}}, {{-7, -1}, {-6, 9}, {-5, -37}, {-4, 94}, {-3, -172}, {-2, 249}, {-1, -301}, {0, 319}, {1, -301}, {2, 249}, {3, -172}, {4, 94}, {5, -37}, {6, 9}, {7, -1}}}"
"{ 9.,  6.,  0., 45.}"	"{-0.3446, -0.3212, -0.3728, -0.4302, -0.5057, -0.4887, -0.5096, -0.4463, -0.3191, -0.4452, -0.3944, -0.4604, -0.4898, -0.4419, -0.4850, -0.6371, -0.2470, -0.3656, -0.5117, -0.1509, -0.2845, -0.2400, -0.3657, -0.2231, -0.2381}"	"{17, 10, 0, 713, {{-7, -1}, {-6, 5}, {-5, -15}, {-4, 33}, {-3, -57}, {-2, 84}, {-1, -106}, {0, 116}, {1, -111}, {2, 92}, {3, -64}, {4, 36}, {5, -12}, {6, -2}, {7, 7}, {8, -6}, {9, 3}, {10, -1}}, {{-5, 1}, {-4, -1}, {-3, -20}, {-2, 83}, {-1, -159}, {0, 193}, {1, -159}, {2, 83}, {3, -20}, {4, -1}, {5, 1}}}"
"{  21.,   14.,    0., 8113.}"	"{ -61.7583,  -57.2393,  -66.3772,  -77.0509,  -91.1975,  -87.1648,  -90.2575,  -79.1636,  -57.0680,  -80.0123,  -70.1793,  -81.5048,  -86.5690,  -78.5763,  -86.4065, -113.7213,  -43.7978,  -65.5591,  -91.2586,  -27.2145,  -50.8596,  -42.9903,  -65.2077,  -39.5364,  -42.8020}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{17., 16.,  6., 47.}"	"{-0.3676, -0.3498, -0.3994, -0.4589, -0.5374, -0.5256, -0.5493, -0.4810, -0.3412, -0.4718, -0.4253, -0.4969, -0.5317, -0.4758, -0.5248, -0.6858, -0.2645, -0.3897, -0.5518, -0.1603, -0.3058, -0.2573, -0.3943, -0.2417, -0.2550}"	"{16, 10, -2, 835, {{-8, -1}, {-7, 5}, {-6, -14}, {-5, 29}, {-4, -49}, {-3, 72}, {-2, -93}, {-1, 108}, {0, -113}, {1, 106}, {2, -89}, {3, 68}, {4, -45}, {5, 26}, {6, -12}, {7, 4}, {8, -1}}, {{-5, 3}, {-4, -20}, {-3, 59}, {-2, -108}, {-1, 147}, {0, -161}, {1, 147}, {2, -108}, {3, 59}, {4, -20}, {5, 3}}}"
"{15., 12.,  0., 57.}"	"{-0.4466, -0.4182, -0.4837, -0.5585, -0.6548, -0.6346, -0.6612, -0.5801, -0.4133, -0.5758, -0.5129, -0.5977, -0.6364, -0.5735, -0.6294, -0.8272, -0.3195, -0.4740, -0.6652, -0.1955, -0.3687, -0.3114, -0.4746, -0.2903, -0.3092}"	"{17, 10, 0, 713, {{-7, -1}, {-6, 5}, {-5, -15}, {-4, 33}, {-3, -57}, {-2, 84}, {-1, -106}, {0, 116}, {1, -111}, {2, 92}, {3, -64}, {4, 36}, {5, -12}, {6, -2}, {7, 7}, {8, -6}, {9, 3}, {10, -1}}, {{-5, 1}, {-4, -1}, {-3, -20}, {-2, 83}, {-1, -159}, {0, 193}, {1, -159}, {2, 83}, {3, -20}, {4, -1}, {5, 1}}}"
"{2.4000e+01, 1.8000e+01, 2.0000e+00, 1.0883e+04}"	"{ -82.8378,  -76.7759,  -89.0322, -103.3488, -122.3260, -116.9147, -121.0620, -106.1820,  -76.5458, -107.3220,  -94.1321, -109.3215, -116.1144, -105.3948, -115.8987, -152.5362,  -58.7460,  -87.9358, -122.4057,  -36.5034,  -68.2197,  -57.6629,  -87.4635,  -53.0302,  -57.4108}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{ 19.,  18.,   8., 957.}"	"{ -7.2890,  -6.7600,  -7.8369,  -9.0924, -10.7583, -10.2906, -10.6594,  -9.3477,  -6.7352,  -9.4383,  -8.2877,  -9.6254, -10.2279,  -9.2782, -10.2047, -13.4270,  -5.1708,  -7.7369, -10.7747,  -3.2097,  -6.0035,  -5.0737,  -7.6982,  -4.6706,  -5.0490}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{15.,  8.,  2., 71.}"	"{-0.5437, -0.5075, -0.5886, -0.6792, -0.7985, -0.7717, -0.8030, -0.7039, -0.5034, -0.7017, -0.6227, -0.7258, -0.7728, -0.6968, -0.7651, -1.0052, -0.3884, -0.5772, -0.8083, -0.2377, -0.4486, -0.3792, -0.5774, -0.3523, -0.3760}"	"{17, 10, 0, 713, {{-7, -1}, {-6, 5}, {-5, -15}, {-4, 33}, {-3, -57}, {-2, 84}, {-1, -106}, {0, 116}, {1, -111}, {2, 92}, {3, -64}, {4, 36}, {5, -12}, {6, -2}, {7, 7}, {8, -6}, {9, 3}, {10, -1}}, {{-5, 1}, {-4, -1}, {-3, -20}, {-2, 83}, {-1, -159}, {0, 193}, {1, -159}, {2, 83}, {3, -20}, {4, -1}, {5, 1}}}"
"{ 14.,  10.,  -2., 831.}"	"{ -6.3320,  -5.8711,  -6.8079,  -7.9009,  -9.3470,  -8.9399,  -9.2604,  -8.1215,  -5.8516,  -8.2020,  -7.1990,  -8.3629,  -8.8832,  -8.0603,  -8.8614, -11.6634,  -4.4930,  -6.7211,  -9.3606,  -2.7892,  -5.2141,  -4.4085,  -6.6884,  -4.0569,  -4.3880}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{  25.,   20.,    6., 3359.}"	"{-25.5740, -23.7070, -27.4895, -31.9064, -37.7603, -36.0981, -37.3819, -32.7864, -23.6318, -33.1288, -29.0659, -33.7569, -35.8580, -32.5426, -35.7860, -47.0966, -18.1380, -27.1473, -37.7950, -11.2673, -21.0613, -17.8029, -27.0050, -16.3763, -17.7228}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{ 16.,  10.,  -4., 313.}"	"{-2.3937, -2.2215, -2.5758, -2.9891, -3.5309, -3.3826, -3.5061, -3.0749, -2.2130, -3.0999, -2.7245, -3.1673, -3.3640, -3.0504, -3.3507, -4.4117, -1.7005, -2.5405, -3.5425, -1.0538, -1.9702, -1.6679, -2.5311, -1.5364, -1.6593}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{ 12.,   8.,   6., 207.}"	"{-1.5662, -1.4540, -1.6855, -1.9525, -2.3093, -2.2125, -2.2945, -2.0108, -1.4475, -2.0263, -1.7824, -2.0714, -2.2035, -1.9959, -2.1962, -2.8869, -1.1129, -1.6623, -2.3164, -0.6885, -1.2912, -1.0900, -1.6552, -1.0053, -1.0832}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{1.9000e+01, 1.0000e+01, 2.0000e+00, 2.0270e+03}"	"{-15.4241, -14.2982, -16.5809, -19.2441, -22.7730, -21.7728, -22.5481, -19.7759, -14.2536, -19.9807, -17.5308, -20.3621, -21.6292, -19.6284, -21.5835, -28.4051, -10.9406, -16.3734, -22.7959,  -6.7953, -12.7023, -10.7377, -16.2882,  -9.8775, -10.6890}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
