"Input invariants"	"Petal permutation"	"Actual invariants"
"{10.,  6.,  4.,  5.}"	"{-6.9251e-03, -5.8525e-03, -5.5609e-03, -4.2199e-03, -5.3400e-03, -4.3758e-03, -7.2769e-03, -6.8412e-03, -2.9313e-03, -2.9805e-03, -1.5329e-03, -5.2876e-03, -3.6419e-03, -1.6142e-04, -1.8715e-03, -5.6969e-03,  2.2083e-02, -4.6112e-03, -1.8346e-03, -9.6201e-04, -7.7445e-03,  3.7290e-01, -8.8948e-04,  3.9633e-01,  4.7257e-01}"	"{12, 8, -6, 15, {{-15, -1}, {-14, 2}, {-13, -4}, {-12, 4}, {-11, -2}, {-9, 3}, {-8, -5}, {-7, 6}, {-6, -6}, {-5, 5}, {-4, -2}, {-3, 1}}, {{-4, 1}, {-2, -2}, {-1, 4}, {0, -5}, {1, 4}, {2, -2}, {4, 1}}}"
"{5., 6., 2., 7.}"	"{-5.2375e-03, -4.0618e-03, -3.8545e-03, -4.0278e-03, -3.7122e-03, -2.9734e-03, -5.8429e-03, -5.2028e-03, -2.0695e-03, -2.5628e-03, -1.7497e-03, -3.5090e-03, -1.6738e-03, -3.7450e-04, -1.5131e-03, -2.9739e-03, -1.8921e-04, -3.1008e-03, -1.0786e-03, -8.2991e-04, -5.7482e-03,  2.1386e-01, -1.1025e-03,  1.6252e-01,  3.0178e-01}"	"{13, 10, 0, 13, {{-10, 1}, {-9, -3}, {-8, 4}, {-7, -3}, {-6, 1}, {-5, 1}, {-4, -3}, {-3, 3}, {-2, -2}, {-1, 1}, {0, 2}, {1, -3}, {2, 4}, {3, -2}}, {{-5, -1}, {-4, 4}, {-3, -5}, {-2, 1}, {-1, 3}, {0, -3}, {1, 3}, {2, 1}, {3, -5}, {4, 4}, {5, -1}}}"
"{20., 14., -4., 81.}"	"{-0.0385, -0.0367, -0.0456, -0.0331, -0.0265, -0.0234, -0.0389, -0.0495, -0.0098, -0.0062, -0.0171, -0.0373, -0.0146, -0.0030, -0.0182, -0.0140, -0.0037, -0.0170, -0.0229, -0.0094, -0.0370,  0.3813, -0.0182,  0.0434, -0.0071}"	"{22, 12, -2, 63, {{-16, -1}, {-15, 9}, {-14, -26}, {-13, 40}, {-12, -34}, {-11, 1}, {-10, 40}, {-9, -64}, {-8, 59}, {-7, -32}, {-6, -3}, {-5, 37}, {-4, -59}, {-3, 61}, {-2, -36}, {-1, -2}, {0, 28}, {1, -27}, {2, 10}, {3, 5}, {4, -8}, {5, 4}, {6, -1}}, {{-6, 2}, {-5, -5}, {-4, -1}, {-3, 17}, {-2, -20}, {-1, 4}, {0, 7}, {1, 4}, {2, -20}, {3, 17}, {4, -1}, {5, -5}, {6, 2}}}"
"{ 8.,  2.,  0., 17.}"	"{-0.0091, -0.0087, -0.0095, -0.0070, -0.0064, -0.0057, -0.0099, -0.0100, -0.0023, -0.0019, -0.0034, -0.0084, -0.0038, -0.0009, -0.0033, -0.0042, -0.0013, -0.0052, -0.0041, -0.0020, -0.0089,  0.1782, -0.0038,  0.0504,  0.0753}"	"{15, 6, -2, 463, {{-8, -2}, {-7, 9}, {-6, -23}, {-5, 42}, {-4, -61}, {-3, 76}, {-2, -80}, {-1, 73}, {0, -57}, {1, 36}, {2, -16}, {3, 2}, {4, 5}, {5, -5}, {6, 3}, {7, -1}}, {{-3, 7}, {-2, -43}, {-1, 109}, {0, -145}, {1, 109}, {2, -43}, {3, 7}}}"
"{ 19.,  10.,  -2., 255.}"	"{-0.1241, -0.1004, -0.1348, -0.1042, -0.0846, -0.0679, -0.1139, -0.1591, -0.0251, -0.0187, -0.0533, -0.1109, -0.0543, -0.0043, -0.0681, -0.0432, -0.0050, -0.0404, -0.0791, -0.0348, -0.1052,  0.3472, -0.0645, -0.0043, -0.0225}"	"{24, 14, -2, 631, {{-15, 1}, {-14, -2}, {-13, 1}, {-12, 2}, {-11, -4}, {-10, -3}, {-9, 16}, {-8, -20}, {-7, -4}, {-6, 53}, {-5, -98}, {-4, 107}, {-3, -64}, {-2, -16}, {-1, 110}, {0, -190}, {1, 233}, {2, -220}, {3, 155}, {4, -67}, {5, -2}, {6, 30}, {7, -26}, {8, 11}, {9, -2}}, {{-7, -2}, {-6, 6}, {-5, -4}, {-4, -6}, {-3, 35}, {-2, -89}, {-1, 129}, {0, -137}, {1, 129}, {2, -89}, {3, 35}, {4, -6}, {5, -4}, {6, 6}, {7, -2}}}"
"{10.,  6.,  4., 13.}"	"{-0.0080, -0.0075, -0.0075, -0.0056, -0.0065, -0.0042, -0.0090, -0.0091, -0.0019, -0.0024, -0.0025, -0.0069, -0.0025, -0.0009, -0.0023, -0.0043, -0.0007, -0.0051, -0.0027, -0.0014, -0.0081,  0.2189, -0.0027,  0.1749,  0.2353}"	"{14, 8, -6, 575, {{-17, -1}, {-16, 2}, {-15, -2}, {-14, -4}, {-13, 19}, {-12, -41}, {-11, 66}, {-10, -86}, {-9, 95}, {-8, -92}, {-7, 77}, {-6, -54}, {-5, 31}, {-4, -12}, {-3, 3}}, {{-4, -5}, {-3, 30}, {-2, -73}, {-1, 114}, {0, -131}, {1, 114}, {2, -73}, {3, 30}, {4, -5}}}"
"{ 23.,  12.,   2., 843.}"	"{-0.4144, -0.3229, -0.4421, -0.3428, -0.2803, -0.2201, -0.3748, -0.5337, -0.0835, -0.0678, -0.1808, -0.3681, -0.1847, -0.0128, -0.2345, -0.1411, -0.0080, -0.1258, -0.2686, -0.1152, -0.3431,  0.1088, -0.2164, -0.0155, -0.0815}"	"{21, 12, -4, 33, {{-14, -1}, {-13, 3}, {-12, -4}, {-11, -1}, {-10, 12}, {-9, -21}, {-8, 18}, {-7, -1}, {-6, -24}, {-5, 44}, {-4, -50}, {-3, 42}, {-2, -20}, {-1, -9}, {0, 37}, {1, -49}, {2, 44}, {3, -26}, {4, 8}, {5, 1}, {6, -3}, {7, 1}}, {{-6, 1}, {-5, 1}, {-4, -3}, {-3, -5}, {-2, 12}, {-1, -4}, {0, -3}, {1, -4}, {2, 12}, {3, -5}, {4, -3}, {5, 1}, {6, 1}}}"
"{ 15.,  12.,  -6., 355.}"	"{-0.1730, -0.1373, -0.1863, -0.1451, -0.1171, -0.0935, -0.1571, -0.2227, -0.0363, -0.0282, -0.0749, -0.1558, -0.0759, -0.0057, -0.0968, -0.0587, -0.0059, -0.0543, -0.1112, -0.0478, -0.1462,  0.2747, -0.0889, -0.0061, -0.0340}"	"{19, 12, -2, 63, {{-12, -1}, {-11, 2}, {-10, -1}, {-9, -5}, {-8, 14}, {-7, -19}, {-6, 14}, {-5, -2}, {-4, -13}, {-3, 26}, {-2, -31}, {-1, 31}, {0, -22}, {1, 9}, {2, 4}, {3, -9}, {4, 7}, {5, -2}, {6, -2}, {7, 1}}, {{-6, 1}, {-5, 1}, {-4, -5}, {-3, 4}, {-2, -4}, {-1, 11}, {0, -15}, {1, 11}, {2, -4}, {3, 4}, {4, -5}, {5, 1}, {6, 1}}}"
"{12.,  8., -2., 11.}"	"{-0.0081, -0.0089, -0.0086, -0.0071, -0.0058, -0.0048, -0.0096, -0.0092, -0.0025, -0.0031, -0.0037, -0.0077, -0.0021, -0.0015, -0.0017, -0.0057, -0.0016, -0.0050, -0.0027, -0.0013, -0.0092,  0.3941, -0.0010,  0.3847,  0.1590}"	"{9, 6, 0, 1, {{-6, -1}, {-5, 1}, {-4, -1}, {-3, 1}, {0, 2}, {1, -1}, {2, 1}, {3, -1}}, {{-3, 1}, {-2, -1}, {-1, -1}, {0, 3}, {1, -1}, {2, -1}, {3, 1}}}"
"{11.,  2.,  2.,  3.}"	"{-6.5145e-03, -5.7783e-03, -5.2965e-03, -4.0747e-03, -5.2347e-03, -3.9751e-03, -6.7093e-03, -5.8965e-03, -2.4198e-03, -3.4206e-03, -1.6143e-03, -4.7227e-03, -3.1972e-03, -3.4030e-04, -1.7738e-03, -6.4494e-03, -4.0107e-04, -4.2356e-03, -1.9546e-03, -1.0059e-03, -7.5187e-03,  4.3081e-01,  6.0680e-02,  4.4273e-01,  4.0460e-01}"	"{20, 16, -6, 219, {{-18, -2}, {-17, 7}, {-16, -17}, {-15, 28}, {-14, -35}, {-13, 31}, {-12, -10}, {-11, -25}, {-10, 63}, {-9, -86}, {-8, 83}, {-7, -54}, {-6, 7}, {-5, 44}, {-4, -80}, {-3, 95}, {-2, -85}, {-1, 59}, {0, -31}, {1, 11}, {2, -2}}, {{-8, -1}, {-7, 5}, {-6, -15}, {-5, 34}, {-4, -47}, {-3, 36}, {-2, -6}, {-1, -20}, {0, 29}, {1, -20}, {2, -6}, {3, 36}, {4, -47}, {5, 34}, {6, -15}, {7, 5}, {8, -1}}}"
"{  22.,   20.,    8., 7105.}"	"{-3.5112, -2.6956, -3.7181, -2.8900, -2.3529, -1.8412, -3.1578, -4.5343, -0.7174, -0.5984, -1.5444, -3.1264, -1.5776, -0.1070, -2.0127, -1.1916, -0.0442, -1.0296, -2.2936, -0.9683, -2.8836, -0.0295, -1.8336, -0.1363, -0.7267}"	"{18, 12, -4, 285, {{-15, -1}, {-13, 9}, {-12, -30}, {-11, 57}, {-10, -75}, {-9, 69}, {-8, -37}, {-7, -12}, {-6, 65}, {-5, -106}, {-4, 125}, {-3, -116}, {-2, 85}, {-1, -44}, {0, 13}, {1, 1}, {2, -3}, {3, 1}}, {{-6, 1}, {-5, 1}, {-4, -8}, {-2, 37}, {-1, -72}, {0, 83}, {1, -72}, {2, 37}, {4, -8}, {5, 1}, {6, 1}}}"
"{2.0000e+01, 1.6000e+01, 4.0000e+00, 4.1410e+03}"	"{-2.0458, -1.5724, -2.1676, -1.6846, -1.3720, -1.0739, -1.8405, -2.6412, -0.4179, -0.3476, -0.8992, -1.8215, -0.9184, -0.0625, -1.1715, -0.6942, -0.0272, -0.6017, -1.3352, -0.5647, -1.6812, -0.0151, -1.0681, -0.0790, -0.4216}"	"{18, 12, -4, 285, {{-15, -1}, {-13, 9}, {-12, -30}, {-11, 57}, {-10, -75}, {-9, 69}, {-8, -37}, {-7, -12}, {-6, 65}, {-5, -106}, {-4, 125}, {-3, -116}, {-2, 85}, {-1, -44}, {0, 13}, {1, 1}, {2, -3}, {3, 1}}, {{-6, 1}, {-5, 1}, {-4, -8}, {-2, 37}, {-1, -72}, {0, 83}, {1, -72}, {2, 37}, {4, -8}, {5, 1}, {6, 1}}}"
"{  28.,   18.,    6., 1759.}"	"{-0.8671, -0.6702, -0.9216, -0.7151, -0.5837, -0.4571, -0.7819, -1.1180, -0.1761, -0.1448, -0.3801, -0.7702, -0.3877, -0.0266, -0.4939, -0.2945, -0.0132, -0.2593, -0.5638, -0.2399, -0.7149, -0.0026, -0.4523, -0.0332, -0.1746}"	"{20, 12, -4, 73, {{-15, -1}, {-14, 5}, {-13, -15}, {-12, 26}, {-11, -25}, {-10, 2}, {-9, 38}, {-8, -78}, {-7, 98}, {-6, -89}, {-5, 54}, {-4, -2}, {-3, -50}, {-2, 88}, {-1, -96}, {0, 76}, {1, -41}, {2, 12}, {3, 1}, {4, -3}, {5, 1}}, {{-6, 1}, {-5, 1}, {-4, -5}, {-3, -5}, {-2, 22}, {-1, -14}, {0, 1}, {1, -14}, {2, 22}, {3, -5}, {4, -5}, {5, 1}, {6, 1}}}"
"{ 11.,   8.,  -2., 283.}"	"{-0.1383, -0.1090, -0.1481, -0.1153, -0.0938, -0.0744, -0.1253, -0.1770, -0.0284, -0.0226, -0.0596, -0.1237, -0.0610, -0.0045, -0.0773, -0.0466, -0.0044, -0.0434, -0.0885, -0.0385, -0.1160,  0.1926, -0.0711, -0.0048, -0.0265}"	"{21, 12, -4, 33, {{-14, -1}, {-13, 3}, {-12, -4}, {-11, -1}, {-10, 12}, {-9, -21}, {-8, 18}, {-7, -1}, {-6, -24}, {-5, 44}, {-4, -50}, {-3, 42}, {-2, -20}, {-1, -9}, {0, 37}, {1, -49}, {2, 44}, {3, -26}, {4, 8}, {5, 1}, {6, -3}, {7, 1}}, {{-6, 1}, {-5, 1}, {-4, -3}, {-3, -5}, {-2, 12}, {-1, -4}, {0, -3}, {1, -4}, {2, 12}, {3, -5}, {4, -3}, {5, 1}, {6, 1}}}"
"{  19.,   14.,   -4., 1157.}"	"{-5.6917e-01, -4.4162e-01, -6.0599e-01, -4.7133e-01, -3.8398e-01, -3.0134e-01, -5.1356e-01, -7.3475e-01, -1.1660e-01, -9.5197e-02, -2.4946e-01, -5.0779e-01, -2.5381e-01, -1.7448e-02, -3.2395e-01, -1.9277e-01, -1.0653e-02, -1.7081e-01, -3.6990e-01, -1.5778e-01, -4.7139e-01, -1.2906e-04, -2.9615e-01, -2.1036e-02, -1.1503e-01}"	"{21, 12, -4, 33, {{-14, -1}, {-13, 3}, {-12, -4}, {-11, -1}, {-10, 12}, {-9, -21}, {-8, 18}, {-7, -1}, {-6, -24}, {-5, 44}, {-4, -50}, {-3, 42}, {-2, -20}, {-1, -9}, {0, 37}, {1, -49}, {2, 44}, {3, -26}, {4, 8}, {5, 1}, {6, -3}, {7, 1}}, {{-6, 1}, {-5, 1}, {-4, -3}, {-3, -5}, {-2, 12}, {-1, -4}, {0, -3}, {1, -4}, {2, 12}, {3, -5}, {4, -3}, {5, 1}, {6, 1}}}"
"{13., 10.,  6., 39.}"	"{-0.0194, -0.0173, -0.0211, -0.0154, -0.0141, -0.0107, -0.0194, -0.0233, -0.0045, -0.0039, -0.0080, -0.0158, -0.0069, -0.0013, -0.0086, -0.0069, -0.0004, -0.0095, -0.0099, -0.0048, -0.0183,  0.2173, -0.0091,  0.0558, -0.0006}"	"{16, 8, -2, 503, {{-12, 1}, {-11, -4}, {-10, 5}, {-9, -1}, {-8, -15}, {-7, 41}, {-6, -67}, {-5, 88}, {-4, -95}, {-3, 89}, {-2, -70}, {-1, 43}, {0, -17}, {2, 6}, {3, -4}, {4, 1}}, {{-4, 1}, {-3, 5}, {-2, -44}, {-1, 121}, {0, -165}, {1, 121}, {2, -44}, {3, 5}, {4, 1}}}"
"{12., 10.,  2., 19.}"	"{-0.0101, -0.0118, -0.0114, -0.0085, -0.0078, -0.0059, -0.0124, -0.0129, -0.0029, -0.0029, -0.0041, -0.0095, -0.0028, -0.0015, -0.0032, -0.0055, -0.0012, -0.0067, -0.0047, -0.0018, -0.0118,  0.2441, -0.0037,  0.1465,  0.0472}"	"{11, 8, -4, 173, {{-13, -2}, {-12, 6}, {-11, -12}, {-10, 19}, {-9, -24}, {-8, 27}, {-7, -27}, {-6, 23}, {-5, -17}, {-4, 10}, {-3, -4}, {-2, 2}}, {{-4, 1}, {-3, -6}, {-2, 20}, {-1, -37}, {0, 45}, {1, -37}, {2, 20}, {3, -6}, {4, 1}}}"
"{10.,  6.,  4., 65.}"	"{-0.0320, -0.0267, -0.0344, -0.0263, -0.0226, -0.0177, -0.0301, -0.0396, -0.0064, -0.0051, -0.0133, -0.0271, -0.0137, -0.0017, -0.0159, -0.0109, -0.0011, -0.0125, -0.0187, -0.0089, -0.0279,  0.1927, -0.0161, -0.0007, -0.0033}"	"{22, 16, -4, 909, {{-17, 1}, {-16, -3}, {-15, 2}, {-14, 4}, {-13, -7}, {-12, -9}, {-11, 43}, {-10, -74}, {-9, 71}, {-8, -23}, {-7, -57}, {-6, 146}, {-5, -217}, {-4, 252}, {-3, -237}, {-2, 176}, {-1, -88}, {0, 15}, {1, 21}, {2, -24}, {3, 13}, {4, -5}, {5, 1}}, {{-8, 3}, {-7, -13}, {-6, 32}, {-5, -57}, {-4, 80}, {-3, -92}, {-2, 87}, {-1, -65}, {0, 51}, {1, -65}, {2, 87}, {3, -92}, {4, 80}, {5, -57}, {6, 32}, {7, -13}, {8, 3}}}"
"{10.,  6.,  4., 13.}"	"{-0.0080, -0.0075, -0.0074, -0.0053, -0.0068, -0.0042, -0.0090, -0.0092, -0.0020, -0.0024, -0.0026, -0.0071, -0.0025, -0.0009, -0.0023, -0.0042, -0.0005, -0.0052, -0.0026, -0.0014, -0.0082,  0.2248, -0.0028,  0.1841,  0.2410}"	"{15, 8, -4, 1161, {{-16, 2}, {-15, -12}, {-14, 36}, {-13, -75}, {-12, 121}, {-11, -161}, {-10, 183}, {-9, -183}, {-8, 160}, {-7, -119}, {-6, 73}, {-5, -33}, {-4, 8}, {-3, 2}, {-2, -2}, {-1, 1}}, {{-4, 1}, {-3, -25}, {-2, 120}, {-1, -265}, {0, 339}, {1, -265}, {2, 120}, {3, -25}, {4, 1}}}"
"{ 2.7000e+01,  2.2000e+01, -1.2000e+01,  1.5781e+04}"	"{ -7.7985,  -5.9878,  -8.2592,  -6.4227,  -5.2258,  -4.0906,  -7.0126, -10.0787,  -1.5969,  -1.3305,  -3.4329,  -6.9526,  -3.5053,  -0.2372,  -4.4751,  -2.6479,  -0.0998,  -2.2803,  -5.0995,  -2.1520,  -6.4064,  -0.0670,  -4.0752,  -0.3022,  -1.6229}"	"{18, 12, -4, 285, {{-15, -1}, {-13, 9}, {-12, -30}, {-11, 57}, {-10, -75}, {-9, 69}, {-8, -37}, {-7, -12}, {-6, 65}, {-5, -106}, {-4, 125}, {-3, -116}, {-2, 85}, {-1, -44}, {0, 13}, {1, 1}, {2, -3}, {3, 1}}, {{-6, 1}, {-5, 1}, {-4, -8}, {-2, 37}, {-1, -72}, {0, 83}, {1, -72}, {2, 37}, {4, -8}, {5, 1}, {6, 1}}}"
"{15., 12., -2., 15.}"	"{-0.0108, -0.0119, -0.0123, -0.0095, -0.0078, -0.0063, -0.0125, -0.0131, -0.0033, -0.0036, -0.0049, -0.0100, -0.0026, -0.0022, -0.0026, -0.0076, -0.0017, -0.0066, -0.0038, -0.0016, -0.0117,  0.4712, -0.0017,  0.4561,  0.1534}"	"{0, 0, 0, 1, {{0, 1}}, {{0, 1}}}"
"{13., 10.,  0.,  1.}"	"{-8.7100e-03, -8.5853e-03, -8.2135e-03, -5.9800e-03, -6.8307e-03, -5.8387e-03, -7.4713e-03, -8.1855e-03, -4.0989e-03, -4.0540e-03, -3.5215e-03, -5.7074e-03, -4.5006e-03, -4.1216e-04, -3.0693e-03, -9.6771e-03, -3.0845e-04, -4.5377e-03, -3.1927e-03, -1.8405e-03, -1.1519e-02,  7.8219e-01,  3.0731e-01,  7.9931e-01,  4.4604e-01}"	"{11, 6, 4, 81, {{0, 1}, {1, -2}, {2, 5}, {3, -7}, {4, 11}, {5, -13}, {6, 12}, {7, -12}, {8, 9}, {9, -5}, {10, 3}, {11, -1}}, {{-3, -2}, {-2, 9}, {-1, -18}, {0, 23}, {1, -18}, {2, 9}, {3, -2}}}"
"{ 12.,  10.,   6., 359.}"	"{-0.1769, -0.1371, -0.1879, -0.1457, -0.1195, -0.0934, -0.1600, -0.2260, -0.0353, -0.0292, -0.0767, -0.1555, -0.0788, -0.0056, -0.0993, -0.0598, -0.0032, -0.0549, -0.1135, -0.0489, -0.1462,  0.0747, -0.0913, -0.0066, -0.0328}"	"{21, 12, -4, 33, {{-14, -1}, {-13, 3}, {-12, -4}, {-11, -1}, {-10, 12}, {-9, -21}, {-8, 18}, {-7, -1}, {-6, -24}, {-5, 44}, {-4, -50}, {-3, 42}, {-2, -20}, {-1, -9}, {0, 37}, {1, -49}, {2, 44}, {3, -26}, {4, 8}, {5, 1}, {6, -3}, {7, 1}}, {{-6, 1}, {-5, 1}, {-4, -3}, {-3, -5}, {-2, 12}, {-1, -4}, {0, -3}, {1, -4}, {2, 12}, {3, -5}, {4, -3}, {5, 1}, {6, 1}}}"
"{ 20.,  20.,  -2., 151.}"	"{-0.0731, -0.0618, -0.0814, -0.0620, -0.0497, -0.0407, -0.0687, -0.0932, -0.0164, -0.0121, -0.0318, -0.0660, -0.0297, -0.0033, -0.0377, -0.0243, -0.0037, -0.0272, -0.0442, -0.0192, -0.0651,  0.4000, -0.0355, -0.0017, -0.0129}"	"{25, 16, -4, 5, {{-16, 1}, {-15, -2}, {-14, 1}, {-13, 1}, {-12, 2}, {-11, -22}, {-10, 62}, {-9, -104}, {-8, 107}, {-7, -33}, {-6, -115}, {-5, 280}, {-4, -387}, {-3, 387}, {-2, -274}, {-1, 86}, {0, 121}, {1, -278}, {2, 335}, {3, -283}, {4, 167}, {5, -55}, {6, -7}, {7, 19}, {8, -10}, {9, 2}}, {{-8, 1}, {-7, -4}, {-6, 8}, {-5, -15}, {-4, 26}, {-3, -22}, {-2, -8}, {-1, 40}, {0, -51}, {1, 40}, {2, -8}, {3, -22}, {4, 26}, {5, -15}, {6, 8}, {7, -4}, {8, 1}}}"
"{ 23.,  10.,  -2., 323.}"	"{-0.1568, -0.1265, -0.1701, -0.1313, -0.1071, -0.0857, -0.1436, -0.2013, -0.0314, -0.0236, -0.0671, -0.1403, -0.0687, -0.0052, -0.0864, -0.0544, -0.0062, -0.0503, -0.1005, -0.0439, -0.1324,  0.3717, -0.0820, -0.0055, -0.0289}"	"{22, 16, -2, 387, {{-14, -1}, {-13, 3}, {-12, -4}, {-11, -3}, {-10, 21}, {-9, -42}, {-8, 46}, {-7, -16}, {-6, -47}, {-5, 119}, {-4, -169}, {-3, 180}, {-2, -147}, {-1, 83}, {0, -5}, {1, -58}, {2, 86}, {3, -73}, {4, 37}, {5, -6}, {6, -8}, {7, 7}, {8, -2}}, {{-8, 1}, {-7, -4}, {-6, 7}, {-5, 1}, {-4, -16}, {-3, 19}, {-2, -32}, {-1, 81}, {0, -113}, {1, 81}, {2, -32}, {3, 19}, {4, -16}, {5, 1}, {6, 7}, {7, -4}, {8, 1}}}"
"{10.,  8.,  6., 59.}"	"{-0.0290, -0.0243, -0.0314, -0.0240, -0.0208, -0.0159, -0.0274, -0.0360, -0.0057, -0.0048, -0.0125, -0.0241, -0.0120, -0.0016, -0.0142, -0.0094, -0.0008, -0.0119, -0.0164, -0.0080, -0.0258,  0.2041, -0.0143, -0.0007, -0.0025}"	"{22, 14, -2, 283, {{-14, 1}, {-13, -3}, {-11, 15}, {-10, -38}, {-9, 42}, {-8, -1}, {-7, -80}, {-6, 160}, {-5, -193}, {-4, 161}, {-3, -75}, {-2, -38}, {-1, 150}, {0, -223}, {1, 231}, {2, -171}, {3, 81}, {4, -9}, {5, -20}, {6, 16}, {7, -6}, {8, 1}}, {{-7, 1}, {-6, -3}, {-5, 5}, {-4, -7}, {-3, 14}, {-2, -30}, {-1, 51}, {0, -61}, {1, 51}, {2, -30}, {3, 14}, {4, -7}, {5, 5}, {6, -3}, {7, 1}}}"
"{ 21.,   4.,   2., 183.}"	"{-0.0887, -0.0732, -0.0969, -0.0741, -0.0616, -0.0495, -0.0823, -0.1133, -0.0172, -0.0119, -0.0377, -0.0784, -0.0392, -0.0033, -0.0477, -0.0321, -0.0035, -0.0298, -0.0563, -0.0252, -0.0753,  0.3665, -0.0473, -0.0029, -0.0143}"	"{23, 16, -2, 1251, {{-16, 1}, {-15, -2}, {-14, 1}, {-13, 3}, {-12, -9}, {-11, 5}, {-10, 17}, {-9, -51}, {-8, 70}, {-7, -45}, {-6, -33}, {-5, 145}, {-4, -252}, {-3, 322}, {-2, -331}, {-1, 277}, {0, -174}, {1, 60}, {2, 26}, {3, -60}, {4, 51}, {5, -27}, {6, 8}, {7, -1}}, {{-8, 1}, {-7, -3}, {-6, 2}, {-5, 6}, {-4, -24}, {-3, 74}, {-2, -161}, {-1, 236}, {0, -261}, {1, 236}, {2, -161}, {3, 74}, {4, -24}, {5, 6}, {6, 2}, {7, -3}, {8, 1}}}"
"{  24.,   14.,    0., 8125.}"	"{-4.0148, -3.0841, -4.2528, -3.3060, -2.6910, -2.1068, -3.6111, -5.1867, -0.8209, -0.6831, -1.7664, -3.5772, -1.8043, -0.1223, -2.3021, -1.3638, -0.0516, -1.1761, -2.6241, -1.1080, -3.2981, -0.0328, -2.0984, -0.1558, -0.8324}"	"{18, 12, -4, 285, {{-15, -1}, {-13, 9}, {-12, -30}, {-11, 57}, {-10, -75}, {-9, 69}, {-8, -37}, {-7, -12}, {-6, 65}, {-5, -106}, {-4, 125}, {-3, -116}, {-2, 85}, {-1, -44}, {0, 13}, {1, 1}, {2, -3}, {3, 1}}, {{-6, 1}, {-5, 1}, {-4, -8}, {-2, 37}, {-1, -72}, {0, 83}, {1, -72}, {2, 37}, {4, -8}, {5, 1}, {6, 1}}}"
"{10.,  6.,  2., 55.}"	"{-0.0267, -0.0233, -0.0296, -0.0222, -0.0188, -0.0153, -0.0258, -0.0332, -0.0058, -0.0044, -0.0113, -0.0236, -0.0112, -0.0016, -0.0130, -0.0092, -0.0016, -0.0110, -0.0155, -0.0073, -0.0242,  0.2029, -0.0134, -0.0004, -0.0032}"	"{22, 14, -2, 1791, {{-16, 1}, {-15, -3}, {-14, 1}, {-13, 7}, {-12, -11}, {-11, -7}, {-10, 45}, {-9, -71}, {-8, 47}, {-7, 38}, {-6, -163}, {-5, 288}, {-4, -377}, {-3, 408}, {-2, -365}, {-1, 259}, {0, -125}, {1, 18}, {2, 33}, {3, -35}, {4, 18}, {5, -6}, {6, 1}}, {{-7, 3}, {-6, -15}, {-5, 42}, {-4, -85}, {-3, 141}, {-2, -204}, {-1, 262}, {0, -287}, {1, 262}, {2, -204}, {3, 141}, {4, -85}, {5, 42}, {6, -15}, {7, 3}}}"
"{ 9.,  6.,  4., 33.}"	"{-0.0162, -0.0141, -0.0175, -0.0133, -0.0118, -0.0093, -0.0159, -0.0194, -0.0036, -0.0031, -0.0068, -0.0135, -0.0065, -0.0011, -0.0073, -0.0055, -0.0007, -0.0076, -0.0085, -0.0043, -0.0151,  0.1799, -0.0078,  0.0131, -0.0005}"	"{15, 8, 0, 1093, {{-8, -2}, {-7, 5}, {-6, -7}, {-4, 24}, {-3, -64}, {-2, 112}, {-1, -153}, {0, 179}, {1, -180}, {2, 158}, {3, -118}, {4, 72}, {5, -34}, {6, 11}, {7, -2}}, {{-4, 5}, {-3, -34}, {-2, 118}, {-1, -239}, {0, 301}, {1, -239}, {2, 118}, {3, -34}, {4, 5}}}"
"{ 8.,  6.,  4., 17.}"	"{-0.0093, -0.0082, -0.0092, -0.0066, -0.0068, -0.0048, -0.0100, -0.0105, -0.0022, -0.0023, -0.0035, -0.0074, -0.0032, -0.0010, -0.0035, -0.0039, -0.0004, -0.0051, -0.0038, -0.0020, -0.0091,  0.1319, -0.0040,  0.0685,  0.1215}"	"{13, 8, 0, 25, {{-11, -1}, {-10, 3}, {-9, -6}, {-8, 9}, {-7, -10}, {-6, 9}, {-5, -6}, {-4, 2}, {-3, 2}, {-2, -5}, {-1, 6}, {0, -4}, {1, 3}, {2, -1}}, {{-4, 1}, {-3, -3}, {-2, 4}, {-1, -3}, {0, 3}, {1, -3}, {2, 4}, {3, -3}, {4, 1}}}"
"{ 17.,  10.,   0., 193.}"	"{-0.0936, -0.0758, -0.1018, -0.0784, -0.0639, -0.0514, -0.0861, -0.1193, -0.0189, -0.0142, -0.0399, -0.0834, -0.0407, -0.0032, -0.0509, -0.0323, -0.0039, -0.0312, -0.0591, -0.0260, -0.0796,  0.3031, -0.0483, -0.0031, -0.0162}"	"{23, 16, -2, 1251, {{-16, 1}, {-15, -2}, {-14, 1}, {-13, 3}, {-12, -9}, {-11, 5}, {-10, 17}, {-9, -51}, {-8, 70}, {-7, -45}, {-6, -33}, {-5, 145}, {-4, -252}, {-3, 322}, {-2, -331}, {-1, 277}, {0, -174}, {1, 60}, {2, 26}, {3, -60}, {4, 51}, {5, -27}, {6, 8}, {7, -1}}, {{-8, 1}, {-7, -3}, {-6, 2}, {-5, 6}, {-4, -24}, {-3, 74}, {-2, -161}, {-1, 236}, {0, -261}, {1, 236}, {2, -161}, {3, 74}, {4, -24}, {5, 6}, {6, 2}, {7, -3}, {8, 1}}}"
