"Input invariants"	"Petal permutation"	"Actual invariants"
"{ 13.,  10.,   2., 295.}"	"{-26.3836, -39.1858, -40.1259, -45.0745, -56.4621, -48.8772, -55.5436,-57.7991, -38.4541, -49.1486, -44.6601, -51.9553, -46.9912, -45.1010,-52.2068, -56.0068, -37.4309, -42.6419, -53.4474, -34.1466, -44.4209,-34.8933, -42.5370, -29.3170, -36.4793}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{  23.,   12.,    2., 1303.}"	"{-113.2265, -168.0747, -172.1244, -193.4086, -242.2598, -209.6865,-238.2101, -247.8971, -164.9310, -210.8543, -191.5887, -222.8230,-201.5562, -193.4421, -223.9260, -240.2565, -160.5036, -182.9691,-229.2599, -146.5205, -190.5257, -149.6553, -182.4541, -125.7519,-156.4215}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 12.,  10.,   4., 313.}"	"{-27.8780, -41.4019, -42.3958, -47.6254, -59.6576, -51.6429, -58.6834,-61.0664, -40.6289, -51.9289, -47.1868, -54.8925, -49.6487, -47.6517,-55.1601, -59.1759, -39.5459, -45.0555, -56.4696, -36.0794, -46.9329,-36.8660, -44.9424, -30.9751, -38.5401}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{16., 10.,  2., 75.}"	"{ -7.7320, -11.5154, -11.7868, -13.2221, -16.5669, -14.3510, -16.3320,-16.9918, -11.3028, -14.4282, -13.1134, -15.2766, -13.8110, -13.2558,-15.3420, -16.4488, -11.0145, -12.5095, -15.7052, -10.0162, -13.0545,-10.2575, -12.4992,  -8.6152, -10.7358}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{3., 2., 2., 3.}"	"{-1.0383, -1.5633, -1.5935, -1.7738, -2.2285, -1.9386, -2.2208, -2.3046,-1.5348, -1.9483, -1.7714, -2.0785, -1.8721, -1.7988, -2.0819, -2.2266,-1.5007, -1.6817, -2.1282, -1.3504, -1.7734, -1.3927, -1.6949, -1.1683,-1.4653}"	"{18, 12, 0, 137, {{-10, 2}, {-9, -3}, {-8, 3}, {-7, -1}, {-6, -1}, {-5, -6}, {-4, 18}, {-3, -32}, {-2, 42}, {-1, -43}, {0, 37}, {1, -22}, {2, 4}, {3, 13}, {4, -22}, {5, 21}, {6, -13}, {7, 5}, {8, -1}}, {{-6, -1}, {-5, 2}, {-4, -1}, {-3, -4}, {-2, 16}, {-1, -32}, {0, 41}, {1, -32}, {2, 16}, {3, -4}, {4, -1}, {5, 2}, {6, -1}}}"
"{10.,  6.,  2., 59.}"	"{ -5.9093,  -8.7945,  -9.0035, -10.1019, -12.6572, -10.9631, -12.4729,-12.9765,  -8.6328, -11.0229, -10.0178, -11.6671, -10.5489, -10.1244,-11.7181, -12.5647,  -8.4105,  -9.5581, -11.9948,  -7.6529,  -9.9708, -7.8334,  -9.5462,  -6.5798,  -8.1968}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 15.,   8.,  -2., 255.}"	"{-22.9994, -34.1621, -34.9834, -39.2951, -49.2236, -42.6113, -48.4277,-50.3942, -33.5245, -42.8483, -38.9364, -45.2989, -40.9692, -39.3209,-45.5152, -48.8271, -32.6359, -37.1748, -46.5987, -29.7686, -38.7264,-30.4214, -37.0852, -25.5597, -31.8061}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{5., 2., 2., 7.}"	"{-1.3187, -1.9815, -2.0217, -2.2561, -2.8310, -2.4607, -2.8135, -2.9218,-1.9457, -2.4724, -2.2473, -2.6330, -2.3745, -2.2800, -2.6381, -2.8236,-1.9011, -2.1370, -2.6996, -1.7143, -2.2471, -1.7654, -2.1485, -1.4813,-1.8548}"	"{17, 12, 0, 129, {{-8, 2}, {-7, -4}, {-6, 6}, {-5, -5}, {-4, -3}, {-3, 12}, {-2, -19}, {-1, 19}, {0, -10}, {1, -3}, {2, 19}, {3, -32}, {4, 39}, {5, -36}, {6, 26}, {7, -14}, {8, 5}, {9, -1}}, {{-6, -1}, {-5, 3}, {-4, -3}, {-3, -3}, {-2, 16}, {-1, -32}, {0, 41}, {1, -32}, {2, 16}, {3, -3}, {4, -3}, {5, 3}, {6, -1}}}"
"{2.4000e+01, 1.4000e+01, 2.0000e+00, 1.2011e+04}"	"{-1031.6301, -1530.9381, -1567.8627, -1761.9896, -2207.0005, -1910.1180,-2169.6726, -2257.9414, -1502.2903, -1920.8064, -1745.2645, -2029.5050,-1835.8958, -1761.9956, -2039.6973, -2188.5740, -1461.7870, -1666.8885,-2088.2705, -1334.8634, -1735.4447, -1363.1272, -1661.9293, -1145.4551,-1424.5967}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{2.3000e+01, 1.6000e+01, 4.0000e+00, 4.3490e+03}"	"{-374.5709, -555.8998, -569.3034, -639.7700, -801.3545, -693.5693,-787.8384, -819.8873, -545.4987, -697.4454, -633.7110, -736.9431,-666.6326, -639.7994, -740.6339, -794.6807, -530.8057, -605.2391,-758.2687, -484.6797, -630.1575, -494.9680, -603.4620, -415.9244,-517.3019}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{15., 10.,  2., 91.}"	"{ -8.9516, -13.3211, -13.6376, -15.3037, -19.1739, -16.6057, -18.8900,-19.6550, -13.0743, -16.6953, -15.1738, -17.6700, -15.9764, -15.3338,-17.7484, -19.0309, -12.7370, -14.4788, -18.1681, -11.5931, -15.1011,-11.8647, -14.4595,  -9.9661, -12.4139}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 22.,  12.,   0., 409.}"	"{-36.4928, -54.2020, -55.5052, -62.3498, -78.1013, -67.6093, -76.8297,-79.9519, -53.1893, -67.9829, -61.7757, -71.8676, -65.0003, -62.3844,-72.2124, -77.4688, -51.7758, -58.9842, -73.9327, -47.2328, -61.4422,-48.2650, -58.8385, -40.5525, -50.4596}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 19.,  12.,   8., 245.}"	"{-22.3145, -33.1641, -33.9575, -38.1323, -47.7674, -41.3596, -47.0092,-48.9157, -32.5462, -41.5843, -37.7874, -43.9742, -39.7705, -38.1688,-44.1816, -47.3920, -31.6864, -36.0745, -45.2314, -28.8851, -37.5942,-29.5317, -35.9984, -24.8100, -30.8805}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{  20.,   10.,   -4., 1989.}"	"{-171.8522, -255.0589, -261.2091, -293.5317, -367.6708, -318.2196,-361.4868, -376.1915, -250.2865, -319.9990, -290.7592, -338.1342,-305.8682, -293.5566, -339.8203, -364.6127, -243.5546, -277.6889,-347.9137, -222.3755, -289.1306, -227.1049, -276.8829, -190.8361,-237.3595}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{13., 10.,  4., 61.}"	"{ -6.3783,  -9.5018,  -9.7238, -10.9059, -13.6655, -11.8386, -13.4755,-14.0184,  -9.3268, -11.9022, -10.8181, -12.6046, -11.3953, -10.9375,-12.6598, -13.5708,  -9.0888, -10.3185, -12.9564,  -8.2620, -10.7718, -8.4636, -10.3126,  -7.1083,  -8.8591}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{14., 12.,  2., 75.}"	"{ -7.6880, -11.4479, -11.7168, -13.1443, -16.4705, -14.2654, -16.2356,-16.8920, -11.2356, -14.3431, -13.0373, -15.1860, -13.7287, -13.1782,-15.2531, -16.3522, -10.9485, -12.4363, -15.6116,  -9.9586, -12.9784,-10.1972, -12.4253,  -8.5645, -10.6723}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 2.2000e+01,  2.2000e+01, -8.0000e+00,  1.5813e+04}"	"{-1357.9963, -2015.2430, -2063.8508, -2319.4014, -2905.1941, -2514.3774,-2856.0386, -2972.2371, -1977.5286, -2528.4531, -2297.3833, -2671.5271,-2416.6692, -2319.3970, -2684.9524, -2880.9263, -1924.2076, -2194.2146,-2748.8855, -1757.1571, -2284.4431, -1794.3451, -2187.6741, -1507.8169,-1875.2551}"	"{20, 14, 0, 405, {{-9, -1}, {-8, 7}, {-7, -15}, {-6, 18}, {-5, -9}, {-4, -11}, {-3, 25}, {-2, -19}, {-1, -8}, {0, 46}, {1, -82}, {2, 106}, {3, -107}, {4, 86}, {5, -46}, {6, 3}, {7, 23}, {8, -27}, {9, 17}, {10, -6}, {11, 1}}, {{-7, 1}, {-6, -7}, {-5, 16}, {-4, -13}, {-3, -14}, {-2, 59}, {-1, -104}, {0, 125}, {1, -104}, {2, 59}, {3, -14}, {4, -13}, {5, 16}, {6, -7}, {7, 1}}}"
"{1.9000e+01, 1.2000e+01, 0.0000e+00, 2.0793e+04}"	"{-1784.5195, -2648.1741, -2712.0496, -3047.8755, -3817.6479, -3304.0862,-3753.0269, -3905.7166, -2598.6169, -3322.5818, -3018.9258, -3510.5676,-3175.6807, -3047.8489, -3528.2153, -3785.7507, -2528.5359, -2883.3708,-3612.2346, -2309.0405, -3001.9243, -2357.8948, -2874.7610, -1981.3793,-2464.2048}"	"{20, 14, 0, 405, {{-9, -1}, {-8, 7}, {-7, -15}, {-6, 18}, {-5, -9}, {-4, -11}, {-3, 25}, {-2, -19}, {-1, -8}, {0, 46}, {1, -82}, {2, 106}, {3, -107}, {4, 86}, {5, -46}, {6, 3}, {7, 23}, {8, -27}, {9, 17}, {10, -6}, {11, 1}}, {{-7, 1}, {-6, -7}, {-5, 16}, {-4, -13}, {-3, -14}, {-2, 59}, {-1, -104}, {0, 125}, {1, -104}, {2, 59}, {3, -14}, {4, -13}, {5, 16}, {6, -7}, {7, 1}}}"
"{16.,  8.,  0., 73.}"	"{ -7.3985, -11.0167, -11.2783, -12.6530, -15.8529, -13.7315, -15.6257,-16.2580, -10.8133, -13.8057, -12.5474, -14.6166, -13.2144, -12.6822,-14.6773, -15.7370, -10.5377, -11.9708, -15.0275,  -9.5846, -12.4893, -9.8134, -11.9586,  -8.2426, -10.2709}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 21.,  16.,   0., 981.}"	"{ -85.7580, -127.3107, -130.3768, -146.4909, -183.4942, -158.8234,-180.4407, -187.7783, -124.9291, -159.7080, -145.1201, -168.7838,-152.6702, -146.5273, -169.6183, -181.9828, -121.5813, -138.5842,-173.6541, -110.9778, -144.3165, -113.3601, -138.2027,  -95.2523,-118.4898}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 17.,  16., -10., 143.}"	"{-13.7776, -20.4818, -20.9720, -23.5473, -29.5013, -25.5376, -29.0456,-30.2271, -20.0976, -25.6805, -23.3434, -27.1677, -24.5619, -23.5786,-27.2922, -29.2684, -19.5764, -22.2770, -27.9390, -17.8413, -23.2178,-18.2428, -22.2348, -15.3251, -19.0819}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 9., 10., -8.,  9.}"	"{-2.3489, -3.5333, -3.6051, -4.0286, -5.0532, -4.3854, -5.0158, -5.2175,-3.4650, -4.4064, -4.0129, -4.6939, -4.2298, -4.0681, -4.7080, -5.0352,-3.3910, -3.8131, -4.8123, -3.0608, -4.0057, -3.1491, -3.8292, -2.6424,-3.3113}"	"{17, 12, 0, 129, {{-8, 2}, {-7, -4}, {-6, 6}, {-5, -5}, {-4, -3}, {-3, 12}, {-2, -19}, {-1, 19}, {0, -10}, {1, -3}, {2, 19}, {3, -32}, {4, 39}, {5, -36}, {6, 26}, {7, -14}, {8, 5}, {9, -1}}, {{-6, -1}, {-5, 3}, {-4, -3}, {-3, -3}, {-2, 16}, {-1, -32}, {0, 41}, {1, -32}, {2, 16}, {3, -3}, {4, -3}, {5, 3}, {6, -1}}}"
"{  22.,   18.,    0., 1125.}"	"{ -98.1444, -145.6925, -149.2021, -167.6468, -209.9938, -181.7582,-206.4920, -214.8905, -142.9673, -182.7703, -166.0764, -193.1528,-174.7135, -167.6840, -194.1094, -208.2607, -139.1331, -158.5984,-198.7277, -127.0059, -165.1538, -129.7266, -158.1567, -109.0058,-135.5952}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{  17.,   12.,   -8., 5897.}"	"{ -507.0036,  -752.3990,  -770.5464,  -865.9484, -1084.6562,  -938.7472,-1066.3225, -1109.7056,  -738.3182,  -944.0031,  -857.7354,  -997.4333, -902.2751,  -865.9589, -1002.4387, -1075.6008,  -718.4203,  -819.2100,-1026.3101,  -656.0347,  -852.9069,  -669.9290,  -816.7780,  -562.9501, -700.1443}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 14.,  12.,  12., 305.}"	"{-27.4113, -40.7227, -41.6972, -46.8318, -58.6642, -50.7898, -57.7186,-60.0594, -39.9646, -51.0687, -46.4047, -53.9902, -48.8328, -46.8680,-54.2527, -58.1998, -38.9003, -44.3049, -55.5379, -35.4761, -46.1631,-36.2605, -44.2028, -30.4646, -37.9107}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 19.,  20.,   8., 189.}"	"{-17.9794, -26.7375, -27.3724, -30.7273, -38.4965, -33.3348, -37.9047,-39.4416, -26.2402, -33.5149, -30.4602, -35.4558, -32.0616, -30.7746,-35.6230, -38.2034, -25.5527, -29.0709, -36.4623, -23.2782, -30.3097,-23.8110, -29.0208, -20.0022, -24.9050}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 16.,  10.,  -4., 209.}"	"{-19.1088, -28.3887, -29.0715, -32.6509, -40.9017, -35.4078, -40.2466,-41.8813, -27.8581, -35.6038, -32.3557, -37.6469, -34.0456, -32.6766,-37.8241, -40.5731, -27.1236, -30.8889, -38.7242, -24.7350, -32.1808,-25.2814, -30.8182, -21.2401, -26.4346}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{10.,  4.,  2., 83.}"	"{ -7.8661, -11.6975, -11.9770, -13.4442, -16.8425, -14.5857, -16.5861,-17.2565, -11.4812, -14.6661, -13.3268, -15.5148, -14.0301, -13.4648,-15.5843, -16.7146, -11.1819, -12.7194, -15.9548, -10.1840, -13.2615,-10.4176, -12.6976,  -8.7513, -10.8971}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{12., 10., -2.,  3.}"	"{-2.1288, -3.2265, -3.2836, -3.6549, -4.5903, -3.9945, -4.5783, -4.7602,-3.1640, -4.0075, -3.6519, -4.2885, -3.8560, -3.7096, -4.2918, -4.5872,-3.0989, -3.4612, -4.3898, -2.7840, -3.6563, -2.8743, -3.4931, -2.4103,-3.0315}"	"{19, 12, 0, 413, {{-9, 2}, {-8, -3}, {-7, 3}, {-6, -1}, {-5, -1}, {-4, -5}, {-3, 14}, {-2, -21}, {-1, 19}, {0, -3}, {1, -22}, {2, 52}, {3, -77}, {4, 92}, {5, -91}, {6, 73}, {7, -46}, {8, 22}, {9, -7}, {10, 1}}, {{-6, -1}, {-5, -1}, {-4, 14}, {-3, -37}, {-2, 57}, {-1, -65}, {0, 67}, {1, -65}, {2, 57}, {3, -37}, {4, 14}, {5, -1}, {6, -1}}}"
"{  26.,   22.,    0., 8113.}"	"{ -697.7056, -1035.4187, -1060.3889, -1191.6674, -1492.6406, -1291.8574,-1467.4209, -1527.1207, -1016.0428, -1299.0840, -1180.3683, -1372.6211,-1241.6681, -1191.6913, -1379.5089, -1480.1884,  -988.6602, -1127.3488,-1412.3555,  -902.7937, -1173.7316,  -921.9249, -1124.0105,  -774.7040, -963.5090}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 18.,  12.,   0., 421.}"	"{-37.4549, -55.6233, -56.9607, -63.9884, -80.1538, -69.3835, -78.8429,-82.0468, -54.5843, -69.7690, -63.3983, -73.7497, -66.7040, -64.0205,-74.1071, -79.5031, -53.1302, -60.5349, -75.8703, -48.4750, -63.0539,-49.5301, -60.3814, -41.6159, -51.7798}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 5.,  4., -4.,  5.}"	"{-1.2799, -1.9228, -1.9625, -2.1927, -2.7500, -2.3878, -2.7323, -2.8397,-1.8870, -2.4002, -2.1848, -2.5564, -2.3044, -2.2152, -2.5632, -2.7418,-1.8465, -2.0764, -2.6200, -1.6660, -2.1803, -1.7142, -2.0848, -1.4384,-1.8017}"	"{17, 12, 0, 129, {{-8, 2}, {-7, -4}, {-6, 6}, {-5, -5}, {-4, -3}, {-3, 12}, {-2, -19}, {-1, 19}, {0, -10}, {1, -3}, {2, 19}, {3, -32}, {4, 39}, {5, -36}, {6, 26}, {7, -14}, {8, 5}, {9, -1}}, {{-6, -1}, {-5, 3}, {-4, -3}, {-3, -3}, {-2, 16}, {-1, -32}, {0, 41}, {1, -32}, {2, 16}, {3, -3}, {4, -3}, {5, 3}, {6, -1}}}"
